id,trip_id,date,city,city_clean,city_status,has_description,themes,description
ACT-001472,TRIP-83024,2020-12-10,Londres,Londres,limpo,True,Gastronomia|História & Cultura,"Pela manhã, visita à National Gallery em Trafalgar Square. Em seguida, Piccadilly Circus e a famosa Fortnum & Mason. À tarde, passeio pelo Hyde Park e visita ao Palácio de Kensington. Jantar em South Kensington."
ACT-000105,TRIP-72216,2021-03-24,Marrakech,Marrakech,limpo,True,Gastronomia|História & Cultura|Bem-estar,"Para este dia, sugerimos uma experiência de hammam tradicional pela manhã — terapêutico e autêntico. À tarde, aula de culinária marroquina com chef local. Para encerrar, jantar no terraço de um riad histórico."
ACT-000403,TRIP-57920,2020-06-18,Check-in Dubai,Dubai,normalizado,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Compras|Arquitetura,"Pela manhã, exploração do Souk Madinat Jumeirah, um mercado árabe tradicional em cenário moderno. À tarde, cruzeiro pelo Dubai Creek ao entardecer. Para encerrar, jantar em restaurante de culinária árabe contemporânea."
ACT-004098,TRIP-11827,2022-05-08,Orlando,Orlando,limpo,True,Natureza & Paisagem|Parques Temáticos,"Para este dia, sugerimos o parque Universal Studios com seus mundos temáticos imersivos. Destaque para a área de Harry Potter — Hogsmeade e Diagon Alley. À tarde, Islands of Adventure com as montanhas-russas mais emocionantes."
ACT-004133,TRIP-53970,2022-02-14,Roma,Roma,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"Neste dia, dediquem a manhã ao Vaticano: Museus, Capela Sistina e Basílica de São Pedro. À tarde, passeio pelo bairro de Trastevere, com suas ruelas medievais e restaurantes tradicionais. Jantar com vista para o Tibre."
ACT-004796,TRIP-15156,2021-04-15,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Compras|Aventura|Bem-estar,"Pela manhã, visita ao Museu do Prado, com obras de Velázquez, Goya e El Greco. Em seguida, Parque do Retiro para um passeio tranquilo. À tarde, tapas no Mercado de San Miguel e caminhada pela Gran Vía. Jantar tardio — à moda espanhola."
ACT-001758,TRIP-20722,2021-04-11,Free Day,,marcador_operacional,True,Arte & Museus|História & Cultura,"Pela manhã, visita à Acrópole e ao Partenon, símbolo máximo da civilização grega. Em seguida, Museu da Acrópole, um dos mais modernos da Europa. À tarde, passeio pelo bairro de Plaka, com suas casinhas coloridas e tavernas tradicionais."
ACT-004784,TRIP-17816,2023-04-06,Londres,Londres,limpo,True,Gastronomia|História & Cultura,"Pela manhã, visita à National Gallery em Trafalgar Square. Em seguida, Piccadilly Circus e a famosa Fortnum & Mason. À tarde, passeio pelo Hyde Park e visita ao Palácio de Kensington. Jantar em South Kensington."
ACT-003781,TRIP-38061,2022-12-24,Barcelona,Barcelona,limpo,True,Gastronomia|Arte & Museus|Natureza & Paisagem|Aventura,"Pela manhã, visita à Sagrada Família, a obra-prima inacabada de Gaudí. À tarde, passeio pelo Parque Güell com suas esculturas coloridas e vista para a cidade. Para encerrar, caminhada pelas Ramblas e jantar no bairro gótico."
ACT-002244,TRIP-35304,2021-09-13,Tokyo,Tokyo,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Compras,"Pela manhã, mercado de Tsukiji e café da manhã de frutos do mar. À tarde, exploração do Palácio Imperial e do Jardim Nacional de Shinjuku Gyoen. Para encerrar, subida ao Tokyo Skytree para vista panorâmica noturna."
ACT-003384,TRIP-22793,2023-03-12,Check-in Marrakech,Marrakech,normalizado,True,Gastronomia|Natureza & Paisagem,"Pela manhã, exploração dos souks da Medina — especiarias, tapetes, cerâmicas e couro tradicional. Visita à Medersa Ben Youssef. À tarde, Jardim Majorelle, oásis de azul e verde em plena cidade. Para encerrar, jantar na Praça Djemaa el-Fna."
ACT-002518,TRIP-63609,2020-09-07,Paris,Paris,limpo,True,Gastronomia|História & Cultura|Aventura|Bem-estar|Arquitetura,"Para este dia livre, recomendamos uma excursão ao Palácio de Versalhes, a cerca de 40 minutos de Paris. Os jardins geométricos e os salões dourados são imperdíveis. De volta à cidade, passeio pelo bairro do Marais e jantar em restaurante contemporâneo."
ACT-000988,TRIP-85352,2022-05-18,Atenas,Atenas,limpo,True,Arte & Museus|História & Cultura,"Pela manhã, visita à Acrópole e ao Partenon, símbolo máximo da civilização grega. Em seguida, Museu da Acrópole, um dos mais modernos da Europa. À tarde, passeio pelo bairro de Plaka, com suas casinhas coloridas e tavernas tradicionais."
ACT-002545,TRIP-22502,2019-11-03,Nova York,Nova York,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos o Brooklyn pela manhã: DUMBO com vista para a Manhattan Bridge, mercado de Smorgasburg e passeio pela Brooklyn Bridge a pé. À tarde, Chelsea Market e visita ao High Line. Jantar no Meatpacking District."
ACT-000914,TRIP-56810,2022-08-11,Madrid,Madri,normalizado,True,Gastronomia|Arte & Museus|Compras|Arquitetura,"Para este dia, sugerimos o Museu Thyssen-Bornemisza pela manhã. À tarde, exploração do bairro de Malasaña, cheio de lojas vintage e cafés criativos. Jantar em restaurante de gastronomia contemporânea madrilena."
ACT-003182,TRIP-41637,2021-12-11,Dubai,Dubai,limpo,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Compras|Arquitetura,"Pela manhã, exploração do Souk Madinat Jumeirah, um mercado árabe tradicional em cenário moderno. À tarde, cruzeiro pelo Dubai Creek ao entardecer. Para encerrar, jantar em restaurante de culinária árabe contemporânea."
ACT-003919,TRIP-41787,2018-07-05,Em navegação,,em_navegacao,True,Gastronomia|Natureza & Paisagem|Compras,"Para este dia, sugerimos aluguel de bicicletas para explorar a cidade como os locais. Visita ao Vondelpark e ao mercado Albert Cuyp. À tarde, exploração do bairro de De Pijp. Jantar com vista para o canal Prinsengracht."
ACT-003459,TRIP-83719,2021-04-14,Orlando,Orlando,limpo,True,Natureza & Paisagem|Parques Temáticos,"Para este dia, sugerimos o parque Universal Studios com seus mundos temáticos imersivos. Destaque para a área de Harry Potter — Hogsmeade e Diagon Alley. À tarde, Islands of Adventure com as montanhas-russas mais emocionantes."
ACT-004062,TRIP-32045,2023-12-06,Istambul,Istambul,limpo,True,História & Cultura|Praia & Mar|Aventura,"Pela manhã, visita à Mesquita Azul e à Basílica de Santa Sofia, dois monumentos a poucos metros um do outro. Em seguida, Palácio de Topkapi. À tarde, cruzeiro pelo Bósforo para ver a cidade dos dois lados — Europa e Ásia."
ACT-002368,TRIP-75619,2018-03-12,Tokyo,Tokyo,limpo,True,Gastronomia|Natureza & Paisagem|Aventura,"Para este dia, sugerimos excursão ao Monte Fuji e ao Lago Ashi, com vista para o vulcão mais famoso do Japão. De volta a Tóquio, jantar de sushi omakase em restaurante tradicional."
ACT-004718,TRIP-71339,2021-03-25,Tokyo,Tokyo,limpo,True,Arte & Museus|História & Cultura|Compras,"Pela manhã, visita ao templo Senso-ji em Asakusa, o mais antigo de Tóquio. Passeio pelas lojas de artesanato da Nakamise-dori. À tarde, exploração do bairro de Akihabara, o universo eletrônico e da cultura pop japonesa."
ACT-001737,TRIP-98172,2021-01-01,Paris,Paris,limpo,True,Gastronomia|Arte & Museus|História & Cultura,"Neste dia, sugerimos a visita à Basílica de Sacré-Cœur, no alto de Montmartre. Aproveitem para explorar as galerias e ateliês do bairro. À tarde, visita ao Centre Pompidou e jantar no animado bairro do Marais."
ACT-002439,TRIP-50225,2022-01-04,Milão,Milão,limpo,True,Gastronomia|Arte & Museus,"Para este dia, sugerimos visita à Pinacoteca di Brera, com obras do Renascimento italiano. À tarde, passeio pelo bairro de Brera e suas galerias de arte. Jantar em osteria tradicional com culinária da Lombardia."
ACT-004382,TRIP-60818,2022-06-25,Barcelona,Barcelona,limpo,True,Arte & Museus|Compras,"<p>Neste dia, recomendamos começar pelo Bairro Gótico e seu labirinto de ruelas medievais. Em seguida, Mercado de La Boqueria. À tarde, visita à Casa Batlló e à Pedrera, as obras modernistas de Gaudí na Passeig de Gràcia.</p>"
ACT-001830,TRIP-92554,2019-06-19,Roma,Roma,limpo,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem,"Neste dia, dediquem a manhã ao Vaticano: Museus, Capela Sistina e Basílica de São Pedro. À tarde, passeio pelo bairro de Trastevere, com suas ruelas medievais e restaurantes tradicionais. Jantar com vista para o Tibre."
ACT-002668,TRIP-78623,2023-10-08,Florença,Florença,limpo,False,,
ACT-002633,TRIP-28541,2018-02-10,Londres,Londres,limpo,True,Arte & Museus,"Para este dia, sugerimos o Museu Britânico pela manhã — uma das maiores coleções do mundo. À tarde, passeio por Notting Hill e visita ao Portobello Road Market. Para encerrar, teatro no West End."
ACT-001142,TRIP-99694,2019-01-12,São Paulo / Istambul,Istambul,normalizado,True,Gastronomia|História & Cultura|Praia & Mar|Compras|Romance,"Para este dia, sugerimos travessia de balsa para o lado asiático — bairro de Kadıköy e seu mercado gastronômico. À tarde, Palácio de Dolmabahçe, à beira do Bósforo. Para encerrar, cruzeiro ao pôr do sol com drinques."
ACT-002953,TRIP-50254,2018-04-03,Roma,Roma,limpo,True,Arte & Museus|História & Cultura|Compras|Bem-estar,"<p>Neste dia livre, recomendamos o mercado Campo de' Fiori pela manhã, seguido de visita ao Castelo Sant'Angelo. À tarde, passeio pelas ruas do centro histórico e visita à Igreja de São Luís dos Franceses, com as obras de Caravaggio.</p>"
ACT-004943,TRIP-80321,2023-10-27,01 Ingresso Disney World - Data Fixa,,desconhecido,True,Gastronomia|Arte & Museus|História & Cultura|Natureza & Paisagem|Praia & Mar,"Pela manhã, visita às Pirâmides de Gizé e à Esfinge — as únicas maravilhas do mundo antigo ainda de pé. Almoço com vista para as pirâmides. À tarde, Museu Egípcio do Cairo, com as máscaras e tesouros de Tutancâmon."
ACT-000034,TRIP-36365,2022-12-23,Marrakech,Marrakech,limpo,True,Gastronomia|Natureza & Paisagem,"Pela manhã, exploração dos souks da Medina — especiarias, tapetes, cerâmicas e couro tradicional. Visita à Medersa Ben Youssef. À tarde, Jardim Majorelle, oásis de azul e verde em plena cidade. Para encerrar, jantar na Praça Djemaa el-Fna."
ACT-000202,TRIP-22903,2023-02-14,Nova York,Nova York,limpo,True,Gastronomia,"Neste dia, recomendamos visita à Estátua da Liberdade e à Ellis Island pela manhã. À tarde, exploração do bairro de Lower Manhattan — Wall Street, One World Observatory e o 9/11 Memorial. Jantar no bairro de Tribeca."
ACT-002069,TRIP-95229,2022-06-08,Veneza,Veneza,limpo,True,História & Cultura|Aventura,"Para este dia, sugerimos uma excursão a Verona, cidade de Romeu e Julieta, a apenas uma hora de Veneza. Visita ao anfiteatro romano, à Casa de Julieta e ao centro histórico medieval. De volta, aperitivo veneziano — cicchetti e Spritz."
ACT-002257,TRIP-79109,2020-10-07,Lisboa,Lisboa,limpo,True,Gastronomia|Natureza & Paisagem|Praia & Mar|Arquitetura,"Pela manhã, visita ao Parque das Nações, moderno bairro ribeirinho com arquitetura contemporânea. À tarde, barco pelo Rio Tejo até Cacilhas para uma vista única sobre Lisboa. Para encerrar, jantar de peixe fresco com vista para o rio."
ACT-003571,TRIP-13574,2022-02-27,Istambul,Istambul,limpo,True,Gastronomia|Natureza & Paisagem|Compras,"Neste dia, recomendamos o Grand Bazaar pela manhã — um dos maiores mercados cobertos do mundo. À tarde, passeio pelo bairro de Beyoğlu e subida à Torre de Gálata. Para encerrar, jantar de culinária otomana com vista para o Chifre de Ouro."
ACT-003807,TRIP-55617,2022-11-25,Florença,Florença,limpo,True,Arte & Museus,"Neste dia, recomendamos a Galleria dell'Accademia para ver o David de Michelangelo. Em seguida, visita ao Palazzo Vecchio e à Piazza della Signoria. À tarde, passeio pelo bairro de Santo Spirito e suas adegas tradicionais."
ACT-003557,TRIP-55323,2020-10-26,Madrid,Madri,normalizado,True,História & Cultura,"Neste dia, recomendamos começar pela Plaza Mayor, centro histórico de Madri. Em seguida, visita ao Palácio Real e seus jardins. À tarde, passeio pelo bairro de La Latina com suas tascas tradicionais. Para encerrar, flamenco ao vivo."
ACT-002541,TRIP-75147,2019-07-01,Orlando,Orlando,limpo,True,Gastronomia|Natureza & Paisagem|Parques Temáticos,"Neste dia, recomendamos o Epcot pela manhã — uma viagem ao redor do mundo em um único parque. À tarde, Animal Kingdom com o safári pela savana africana. Para encerrar, jantar em um dos restaurantes temáticos internacionais do Epcot."
ACT-002793,TRIP-54539,2019-11-19,Atenas,Atenas,limpo,True,Arte & Museus|História & Cultura,"Pela manhã, visita à Acrópole e ao Partenon, símbolo máximo da civilização grega. Em seguida, Museu da Acrópole, um dos mais modernos da Europa. À tarde, passeio pelo bairro de Plaka, com suas casinhas coloridas e tavernas tradicionais."
ACT-003372,TRIP-49358,2019-08-09,São Paulo / Atenas,Atenas,normalizado,True,Gastronomia|História & Cultura|Romance|Aventura,"Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu."
ACT-001059,TRIP-60014,2019-05-27,Chegada e check-in em Buenos Aires,Buenos Aires,normalizado,True,Gastronomia|História & Cultura|Natureza & Paisagem|Compras|Vida Noturna,"Pela manhã, visita ao bairro de La Boca e sua famosa Caminito, com suas casas coloridas e tango nas ruas. Em seguida, San Telmo e seu mercado de antiguidades. À tarde, Recoleta e o famoso cemitério histórico. Jantar com show de tango ao vivo."
ACT-002274,TRIP-53165,2020-02-09,DUBAI,Dubai,normalizado,True,Gastronomia|História & Cultura|Natureza & Paisagem|Arquitetura,"Pela manhã, visita ao histórico bairro de Al Fahidi, que preserva a arquitetura tradicional de Dubai. Travessia de Abra pelo Dubai Creek até os Souks do Ouro e das Especiarias. À tarde, subida ao Dubai Frame para vistas panorâmicas. Jantar no topo do Burj Khalifa."
ACT-000522,TRIP-84277,2019-10-08,Lisboa,Lisboa,limpo,True,Arte & Museus|História & Cultura|Compras,"Para este dia, sugerimos começar pela Avenida da Liberdade, com suas lojas de luxo. Em seguida, visita ao Chiado e ao Museu do Azulejo. À tarde, passeio de elétrico histórico pelas ruas íngremes da cidade."
ACT-001880,TRIP-12313,2021-02-11,Atenas,Atenas,limpo,True,Gastronomia|História & Cultura|Romance|Aventura,"Para este dia, sugerimos uma excursão ao Cabo Sunião para ver o Templo de Posêidon ao pôr do sol — uma experiência inesquecível. De volta a Atenas, jantar de frutos do mar no Pireu."
ACT-000973,TRIP-21939,2023-01-26,Miami,Miami,limpo,True,Arte & Museus|Praia & Mar|Compras|Romance,"<p>Pela manhã, exploração do Coconut Grove, bairro boêmio com lojas e cafés charmosos. À tarde, visita ao Vizcaya Museum & Gardens, uma villa italiana do século XX às margens da Baía. Para encerrar, cocktail ao pôr do sol em rooftop.</p>"
ACT-003215,TRIP-39454,2021-10-27,Florença,Florença,limpo,True,Arte & Museus,"<p>Neste dia, recomendamos a Galleria dell'Accademia para ver o David de Michelangelo. Em seguida, visita ao Palazzo Vecchio e à Piazza della Signoria. À tarde, passeio pelo bairro de Santo Spirito e suas adegas tradicionais.</p>"
ACT-003268,TRIP-55643,2018-07-09,Tokyo,Tokyo,limpo,True,Gastronomia|História & Cultura|Natureza & Paisagem|Compras,"Pela manhã, mercado de Tsukiji e café da manhã de frutos do mar. À tarde, exploração do Palácio Imperial e do Jardim Nacional de Shinjuku Gyoen. Para encerrar, subida ao Tokyo Skytree para vista panorâmica noturna."
ACT-002596,TRIP-25653,2018-07-27,Miami,Miami,limpo,True,Arte & Museus|Natureza & Paisagem|Praia & Mar|Compras|Bem-estar,"Neste dia, recomendamos começar pelo Pérez Art Museum Miami, com vista para a Biscayne Bay. Em seguida, passeio de barco pela Baía de Biscayne para ver as mansões de Star Island. À tarde, relaxamento em Bal Harbour com visita aos shoppings de luxo."
ACT-003139,TRIP-44435,2018-05-05,Nova York,Nova York,limpo,True,Gastronomia|Arte & Museus|Vida Noturna|Aventura,"Pela manhã, caminhada pelo Central Park até o Metropolitan Museum of Art. Almoço no Upper East Side. À tarde, descida pela 5ª Avenida com visita ao Rockefeller Center. Para encerrar, espetáculo na Broadway."
ACT-002392,TRIP-23226,2019-09-10,Veneza,Veneza,limpo,True,Arte & Museus|História & Cultura|Praia & Mar|Romance|Aventura,"Pela manhã, visita à Basílica de São Marcos e ao Palácio Ducal na Piazza San Marco. Em seguida, travessia de gôndola pelos canais mais charmosos da cidade. À tarde, excursão às ilhas de Murano, famosa pelo vidro artesanal, e Burano, com suas casas coloridas."
